respID,qID,altID,attID,attribute
35,4,5,10,Pre-purchase independent inspection
35,5,1,11,Test-driving the vehicle
35,5,2,7,Vehicle warranty
35,5,3,16,Interior/exterior condition
35,5,4,12,Mileage on the vehicle
35,5,5,2,Brand/Make
35,6,1,15,Vehicle age
35,6,2,8,Return window
35,6,3,5,Where was the vehicle previously used?
35,6,4,9,Pre-approved loan for the vehicle
35,6,5,4,Vehicle history report available
38,1,1,4,Vehicle history report available
38,1,2,3,Number of previous owners
38,1,3,2,Brand/Make
38,1,4,17,Cargo space
38,1,5,15,Vehicle age
38,2,1,8,Return window
38,2,2,10,Pre-purchase independent inspection
38,2,3,6,Vehicle fuel efficiency
38,2,4,11,Test-driving the vehicle
38,2,5,5,Where was the vehicle previously used?
38,3,1,7,Vehicle warranty
38,3,2,16,Interior/exterior condition
38,3,3,13,Purchase price
38,3,4,14,Vehicle seating capacity
38,3,5,9,Pre-approved loan for the vehicle
38,4,1,12,Mileage on the vehicle
38,4,2,1,Certified Pre-Owned (CPO) vehicle
38,4,3,17,Cargo space
38,4,4,2,Brand/Make
38,4,5,7,Vehicle warranty
38,5,1,5,Where was the vehicle previously used?
38,5,2,9,Pre-approved loan for the vehicle
38,5,3,8,Return window
38,5,4,14,Vehicle seating capacity
38,5,5,10,Pre-purchase independent inspection
38,6,1,15,Vehicle age
38,6,2,1,Certified Pre-Owned (CPO) vehicle
38,6,3,3,Number of previous owners
38,6,4,11,Test-driving the vehicle
38,6,5,13,Purchase price
39,1,1,15,Vehicle age
39,1,2,3,Number of previous owners
39,1,3,8,Return window
39,1,4,6,Vehicle fuel efficiency
39,1,5,2,Brand/Make
39,2,1,7,Vehicle warranty
39,2,2,16,Interior/exterior condition
39,2,3,14,Vehicle seating capacity
39,2,4,11,Test-driving the vehicle
39,2,5,1,Certified Pre-Owned (CPO) vehicle
39,3,1,13,Purchase price
39,3,2,17,Cargo space
39,3,3,5,Where was the vehicle previously used?
39,3,4,4,Vehicle history report available
39,3,5,10,Pre-purchase independent inspection
39,4,1,9,Pre-approved loan for the vehicle
39,4,2,12,Mileage on the vehicle
39,4,3,16,Interior/exterior condition
39,4,4,1,Certified Pre-Owned (CPO) vehicle
39,4,5,11,Test-driving the vehicle
39,5,1,6,Vehicle fuel efficiency
39,5,2,10,Pre-purchase independent inspection
39,5,3,9,Pre-approved loan for the vehicle
39,5,4,13,Purchase price
39,5,5,15,Vehicle age
39,6,1,5,Where was the vehicle previously used?
39,6,2,8,Return window
39,6,3,12,Mileage on the vehicle
39,6,4,4,Vehicle history report available
39,6,5,3,Number of previous owners
40,1,1,17,Cargo space
40,1,2,1,Certified Pre-Owned (CPO) vehicle
40,1,3,14,Vehicle seating capacity
40,1,4,3,Number of previous owners
40,1,5,8,Return window
40,2,1,4,Vehicle history report available
40,2,2,13,Purchase price
40,2,3,16,Interior/exterior condition
40,2,4,5,Where was the vehicle previously used?
40,2,5,11,Test-driving the vehicle
40,3,1,15,Vehicle age
40,3,2,6,Vehicle fuel efficiency
40,3,3,12,Mileage on the vehicle
40,3,4,9,Pre-approved loan for the vehicle
40,3,5,7,Vehicle warranty
40,4,1,10,Pre-purchase independent inspection
40,4,2,2,Brand/Make
40,4,3,14,Vehicle seating capacity
40,4,4,5,Where was the vehicle previously used?
40,4,5,3,Number of previous owners
40,5,1,10,Pre-purchase independent inspection
40,5,2,9,Pre-approved loan for the vehicle
40,5,3,17,Cargo space
40,5,4,11,Test-driving the vehicle
40,5,5,7,Vehicle warranty
40,6,1,16,Interior/exterior condition
40,6,2,6,Vehicle fuel efficiency
40,6,3,8,Return window
40,6,4,2,Brand/Make
40,6,5,4,Vehicle history report available
41,1,1,16,Interior/exterior condition
41,1,2,12,Mileage on the vehicle
41,1,3,13,Purchase price
41,1,4,7,Vehicle warranty
41,1,5,9,Pre-approved loan for the vehicle
41,2,1,15,Vehicle age
41,2,2,2,Brand/Make
41,2,3,6,Vehicle fuel efficiency
41,2,4,3,Number of previous owners
41,2,5,1,Certified Pre-Owned (CPO) vehicle
41,3,1,11,Test-driving the vehicle
41,3,2,17,Cargo space
41,3,3,14,Vehicle seating capacity
41,3,4,5,Where was the vehicle previously used?
41,3,5,10,Pre-purchase independent inspection
41,4,1,8,Return window
41,4,2,4,Vehicle history report available
41,4,3,17,Cargo space
41,4,4,6,Vehicle fuel efficiency
41,4,5,11,Test-driving the vehicle
41,5,1,7,Vehicle warranty
41,5,2,12,Mileage on the vehicle
41,5,3,5,Where was the vehicle previously used?
41,5,4,1,Certified Pre-Owned (CPO) vehicle
41,5,5,10,Pre-purchase independent inspection
41,6,1,4,Vehicle history report available
41,6,2,9,Pre-approved loan for the vehicle
41,6,3,8,Return window
41,6,4,15,Vehicle age
41,6,5,2,Brand/Make
42,1,1,3,Number of previous owners
42,1,2,6,Vehicle fuel efficiency
42,1,3,7,Vehicle warranty
42,1,4,4,Vehicle history report available
42,1,5,14,Vehicle seating capacity
42,2,1,15,Vehicle age
42,2,2,12,Mileage on the vehicle
42,2,3,2,Brand/Make
42,2,4,9,Pre-approved loan for the vehicle
42,2,5,10,Pre-purchase independent inspection
42,3,1,1,Certified Pre-Owned (CPO) vehicle
42,3,2,11,Test-driving the vehicle
42,3,3,13,Purchase price
42,3,4,8,Return window
42,3,5,16,Interior/exterior condition
42,4,1,17,Cargo space
42,4,2,5,Where was the vehicle previously used?
42,4,3,11,Test-driving the vehicle
42,4,4,10,Pre-purchase independent inspection
42,4,5,4,Vehicle history report available
42,5,1,9,Pre-approved loan for the vehicle
42,5,2,2,Brand/Make
42,5,3,16,Interior/exterior condition
42,5,4,13,Purchase price
42,5,5,5,Where was the vehicle previously used?
42,6,1,17,Cargo space
42,6,2,15,Vehicle age
42,6,3,12,Mileage on the vehicle
42,6,4,3,Number of previous owners
42,6,5,14,Vehicle seating capacity
43,1,1,10,Pre-purchase independent inspection
43,1,2,11,Test-driving the vehicle
43,1,3,3,Number of previous owners
43,1,4,13,Purchase price
43,1,5,12,Mileage on the vehicle
43,2,1,9,Pre-approved loan for the vehicle
43,2,2,15,Vehicle age
43,2,3,6,Vehicle fuel efficiency
43,2,4,7,Vehicle warranty
43,2,5,5,Where was the vehicle previously used?
43,3,1,17,Cargo space
43,3,2,8,Return window
43,3,3,1,Certified Pre-Owned (CPO) vehicle
43,3,4,16,Interior/exterior condition
43,3,5,2,Brand/Make
43,4,1,4,Vehicle history report available
43,4,2,14,Vehicle seating capacity
43,4,3,7,Vehicle warranty
43,4,4,12,Mileage on the vehicle
43,4,5,8,Return window
43,5,1,11,Test-driving the vehicle
43,5,2,2,Brand/Make
43,5,3,3,Number of previous owners
43,5,4,15,Vehicle age
43,5,5,16,Interior/exterior condition
43,6,1,10,Pre-purchase independent inspection
43,6,2,5,Where was the vehicle previously used?
43,6,3,14,Vehicle seating capacity
43,6,4,17,Cargo space
43,6,5,9,Pre-approved loan for the vehicle
44,1,1,4,Vehicle history report available
44,1,2,3,Number of previous owners
44,1,3,15,Vehicle age
44,1,4,12,Mileage on the vehicle
44,1,5,7,Vehicle warranty
44,2,1,1,Certified Pre-Owned (CPO) vehicle
44,2,2,2,Brand/Make
44,2,3,5,Where was the vehicle previously used?
44,2,4,16,Interior/exterior condition
44,2,5,10,Pre-purchase independent inspection
44,3,1,13,Purchase price
44,3,2,14,Vehicle seating capacity
44,3,3,9,Pre-approved loan for the vehicle
44,3,4,17,Cargo space
44,3,5,8,Return window
44,4,1,11,Test-driving the vehicle
44,4,2,6,Vehicle fuel efficiency
44,4,3,10,Pre-purchase independent inspection
44,4,4,2,Brand/Make
44,4,5,15,Vehicle age
44,5,1,5,Where was the vehicle previously used?
44,5,2,4,Vehicle history report available
44,5,3,12,Mileage on the vehicle
44,5,4,11,Test-driving the vehicle
44,5,5,1,Certified Pre-Owned (CPO) vehicle
44,6,1,3,Number of previous owners
44,6,2,14,Vehicle seating capacity
44,6,3,8,Return window
44,6,4,9,Pre-approved loan for the vehicle
44,6,5,16,Interior/exterior condition
45,1,1,15,Vehicle age
45,1,2,8,Return window
45,1,3,14,Vehicle seating capacity
45,1,4,3,Number of previous owners
45,1,5,11,Test-driving the vehicle
45,2,1,17,Cargo space
45,2,2,4,Vehicle history report available
45,2,3,16,Interior/exterior condition
45,2,4,2,Brand/Make
45,2,5,5,Where was the vehicle previously used?
45,3,1,10,Pre-purchase independent inspection
45,3,2,13,Purchase price
45,3,3,6,Vehicle fuel efficiency
45,3,4,12,Mileage on the vehicle
45,3,5,9,Pre-approved loan for the vehicle
45,4,1,1,Certified Pre-Owned (CPO) vehicle
45,4,2,7,Vehicle warranty
45,4,3,4,Vehicle history report available
45,4,4,16,Interior/exterior condition
45,4,5,5,Where was the vehicle previously used?
45,5,1,13,Purchase price
45,5,2,3,Number of previous owners
45,5,3,6,Vehicle fuel efficiency
45,5,4,10,Pre-purchase independent inspection
45,5,5,1,Certified Pre-Owned (CPO) vehicle
45,6,1,11,Test-driving the vehicle
45,6,2,14,Vehicle seating capacity
45,6,3,9,Pre-approved loan for the vehicle
45,6,4,15,Vehicle age
45,6,5,2,Brand/Make
47,1,1,14,Vehicle seating capacity
47,1,2,2,Brand/Make
47,1,3,17,Cargo space
47,1,4,7,Vehicle warranty
47,1,5,12,Mileage on the vehicle
47,2,1,1,Certified Pre-Owned (CPO) vehicle
47,2,2,13,Purchase price
47,2,3,9,Pre-approved loan for the vehicle
47,2,4,4,Vehicle history report available
47,2,5,8,Return window
47,3,1,6,Vehicle fuel efficiency
47,3,2,15,Vehicle age
47,3,3,10,Pre-purchase independent inspection
47,3,4,3,Number of previous owners
47,3,5,11,Test-driving the vehicle
47,4,1,5,Where was the vehicle previously used?
47,4,2,16,Interior/exterior condition
47,4,3,15,Vehicle age
47,4,4,7,Vehicle warranty
47,4,5,11,Test-driving the vehicle
47,5,1,9,Pre-approved loan for the vehicle
47,5,2,14,Vehicle seating capacity
47,5,3,1,Certified Pre-Owned (CPO) vehicle
47,5,4,12,Mileage on the vehicle
47,5,5,3,Number of previous owners
47,6,1,17,Cargo space
47,6,2,13,Purchase price
47,6,3,4,Vehicle history report available
47,6,4,5,Where was the vehicle previously used?
47,6,5,10,Pre-purchase independent inspection
48,1,1,3,Number of previous owners
48,1,2,12,Mileage on the vehicle
48,1,3,16,Interior/exterior condition
48,1,4,13,Purchase price
48,1,5,2,Brand/Make
48,2,1,5,Where was the vehicle previously used?
48,2,2,17,Cargo space
48,2,3,6,Vehicle fuel efficiency
48,2,4,4,Vehicle history report available
48,2,5,9,Pre-approved loan for the vehicle
48,3,1,14,Vehicle seating capacity
48,3,2,7,Vehicle warranty
48,3,3,10,Pre-purchase independent inspection
48,3,4,8,Return window
48,3,5,11,Test-driving the vehicle
48,4,1,15,Vehicle age
48,4,2,1,Certified Pre-Owned (CPO) vehicle
48,4,3,9,Pre-approved loan for the vehicle
48,4,4,11,Test-driving the vehicle
48,4,5,7,Vehicle warranty
48,5,1,16,Interior/exterior condition
48,5,2,15,Vehicle age
48,5,3,12,Mileage on the vehicle
48,5,4,13,Purchase price
48,5,5,4,Vehicle history report available
48,6,1,1,Certified Pre-Owned (CPO) vehicle
48,6,2,5,Where was the vehicle previously used?
48,6,3,2,Brand/Make
48,6,4,14,Vehicle seating capacity
48,6,5,8,Return window
50,1,1,17,Cargo space
50,1,2,13,Purchase price
50,1,3,7,Vehicle warranty
50,1,4,1,Certified Pre-Owned (CPO) vehicle
50,1,5,6,Vehicle fuel efficiency
50,2,1,12,Mileage on the vehicle
50,2,2,15,Vehicle age
50,2,3,11,Test-driving the vehicle
50,2,4,3,Number of previous owners
50,2,5,8,Return window
50,3,1,2,Brand/Make
50,3,2,4,Vehicle history report available
50,3,3,5,Where was the vehicle previously used?
50,3,4,14,Vehicle seating capacity
50,3,5,10,Pre-purchase independent inspection
50,4,1,9,Pre-approved loan for the vehicle
50,4,2,16,Interior/exterior condition
50,4,3,5,Where was the vehicle previously used?
50,4,4,7,Vehicle warranty
50,4,5,11,Test-driving the vehicle
50,5,1,12,Mileage on the vehicle
50,5,2,9,Pre-approved loan for the vehicle
50,5,3,2,Brand/Make
50,5,4,10,Pre-purchase independent inspection
50,5,5,15,Vehicle age
50,6,1,17,Cargo space
50,6,2,13,Purchase price
50,6,3,3,Number of previous owners
50,6,4,4,Vehicle history report available
50,6,5,6,Vehicle fuel efficiency
52,1,1,3,Number of previous owners
52,1,2,17,Cargo space
52,1,3,5,Where was the vehicle previously used?
52,1,4,8,Return window
52,1,5,13,Purchase price
52,2,1,1,Certified Pre-Owned (CPO) vehicle
52,2,2,12,Mileage on the vehicle
52,2,3,10,Pre-purchase independent inspection
52,2,4,15,Vehicle age
52,2,5,4,Vehicle history report available
52,3,1,11,Test-driving the vehicle
52,3,2,9,Pre-approved loan for the vehicle
52,3,3,14,Vehicle seating capacity
52,3,4,16,Interior/exterior condition
52,3,5,6,Vehicle fuel efficiency
52,4,1,7,Vehicle warranty
52,4,2,2,Brand/Make
52,4,3,4,Vehicle history report available
52,4,4,14,Vehicle seating capacity
52,4,5,11,Test-driving the vehicle
52,5,1,5,Where was the vehicle previously used?
52,5,2,3,Number of previous owners
52,5,3,2,Brand/Make
52,5,4,17,Cargo space
52,5,5,6,Vehicle fuel efficiency
52,6,1,16,Interior/exterior condition
52,6,2,10,Pre-purchase independent inspection
52,6,3,13,Purchase price
52,6,4,8,Return window
52,6,5,7,Vehicle warranty
54,1,1,14,Vehicle seating capacity
54,1,2,9,Pre-approved loan for the vehicle
54,1,3,3,Number of previous owners
54,1,4,15,Vehicle age
54,1,5,5,Where was the vehicle previously used?
54,2,1,7,Vehicle warranty
54,2,2,1,Certified Pre-Owned (CPO) vehicle
54,2,3,10,Pre-purchase independent inspection
54,2,4,13,Purchase price
54,2,5,16,Interior/exterior condition
54,3,1,2,Brand/Make
54,3,2,12,Mileage on the vehicle
54,3,3,11,Test-driving the vehicle
54,3,4,8,Return window
54,3,5,17,Cargo space
54,4,1,4,Vehicle history report available
54,4,2,6,Vehicle fuel efficiency
54,4,3,17,Cargo space
54,4,4,5,Where was the vehicle previously used?
54,4,5,12,Mileage on the vehicle
54,5,1,9,Pre-approved loan for the vehicle
54,5,2,11,Test-driving the vehicle
54,5,3,1,Certified Pre-Owned (CPO) vehicle
54,5,4,14,Vehicle seating capacity
54,5,5,7,Vehicle warranty
54,6,1,13,Purchase price
54,6,2,10,Pre-purchase independent inspection
54,6,3,8,Return window
54,6,4,2,Brand/Make
54,6,5,4,Vehicle history report available
57,1,1,14,Vehicle seating capacity
57,1,2,5,Where was the vehicle previously used?
57,1,3,13,Purchase price
57,1,4,3,Number of previous owners
57,1,5,17,Cargo space
57,2,1,9,Pre-approved loan for the vehicle
57,2,2,1,Certified Pre-Owned (CPO) vehicle
57,2,3,7,Vehicle warranty
57,2,4,6,Vehicle fuel efficiency
57,2,5,4,Vehicle history report available
57,3,1,16,Interior/exterior condition
57,3,2,15,Vehicle age
57,3,3,11,Test-driving the vehicle
57,3,4,8,Return window
57,3,5,10,Pre-purchase independent inspection
57,4,1,12,Mileage on the vehicle
57,4,2,2,Brand/Make
57,4,3,5,Where was the vehicle previously used?
57,4,4,8,Return window
57,4,5,7,Vehicle warranty
57,5,1,17,Cargo space
57,5,2,6,Vehicle fuel efficiency
57,5,3,9,Pre-approved loan for the vehicle
57,5,4,16,Interior/exterior condition
57,5,5,4,Vehicle history report available
57,6,1,14,Vehicle seating capacity
57,6,2,11,Test-driving the vehicle
57,6,3,15,Vehicle age
57,6,4,10,Pre-purchase independent inspection
57,6,5,13,Purchase price
58,1,1,11,Test-driving the vehicle
58,1,2,5,Where was the vehicle previously used?
58,1,3,1,Certified Pre-Owned (CPO) vehicle
58,1,4,6,Vehicle fuel efficiency
58,1,5,4,Vehicle history report available
58,2,1,17,Cargo space
58,2,2,16,Interior/exterior condition
58,2,3,13,Purchase price
58,2,4,7,Vehicle warranty
58,2,5,10,Pre-purchase independent inspection
58,3,1,3,Number of previous owners
58,3,2,12,Mileage on the vehicle
58,3,3,14,Vehicle seating capacity
58,3,4,9,Pre-approved loan for the vehicle
58,3,5,2,Brand/Make
58,4,1,8,Return window
58,4,2,15,Vehicle age
58,4,3,2,Brand/Make
58,4,4,13,Purchase price
58,4,5,6,Vehicle fuel efficiency
58,5,1,11,Test-driving the vehicle
58,5,2,8,Return window
58,5,3,14,Vehicle seating capacity
58,5,4,10,Pre-purchase independent inspection
58,5,5,4,Vehicle history report available
58,6,1,9,Pre-approved loan for the vehicle
58,6,2,3,Number of previous owners
58,6,3,7,Vehicle warranty
58,6,4,17,Cargo space
58,6,5,16,Interior/exterior condition
59,1,1,13,Purchase price
59,1,2,6,Vehicle fuel efficiency
59,1,3,9,Pre-approved loan for the vehicle
59,1,4,2,Brand/Make
59,1,5,11,Test-driving the vehicle
59,2,1,5,Where was the vehicle previously used?
59,2,2,1,Certified Pre-Owned (CPO) vehicle
59,2,3,15,Vehicle age
59,2,4,12,Mileage on the vehicle
59,2,5,14,Vehicle seating capacity
59,3,1,8,Return window
59,3,2,3,Number of previous owners
59,3,3,4,Vehicle history report available
59,3,4,7,Vehicle warranty
59,3,5,16,Interior/exterior condition
59,4,1,17,Cargo space
59,4,2,10,Pre-purchase independent inspection
59,4,3,11,Test-driving the vehicle
59,4,4,4,Vehicle history report available
59,4,5,12,Mileage on the vehicle
59,5,1,3,Number of previous owners
59,5,2,14,Vehicle seating capacity
59,5,3,7,Vehicle warranty
59,5,4,13,Purchase price
59,5,5,16,Interior/exterior condition
59,6,1,6,Vehicle fuel efficiency
59,6,2,10,Pre-purchase independent inspection
59,6,3,17,Cargo space
59,6,4,9,Pre-approved loan for the vehicle
59,6,5,2,Brand/Make
62,1,1,14,Vehicle seating capacity
62,1,2,6,Vehicle fuel efficiency
62,1,3,15,Vehicle age
62,1,4,9,Pre-approved loan for the vehicle
62,1,5,1,Certified Pre-Owned (CPO) vehicle
62,2,1,5,Where was the vehicle previously used?
62,2,2,8,Return window
62,2,3,11,Test-driving the vehicle
62,2,4,7,Vehicle warranty
62,2,5,17,Cargo space
62,3,1,4,Vehicle history report available
62,3,2,13,Purchase price
62,3,3,2,Brand/Make
62,3,4,12,Mileage on the vehicle
62,3,5,3,Number of previous owners
62,4,1,16,Interior/exterior condition
62,4,2,10,Pre-purchase independent inspection
62,4,3,4,Vehicle history report available
62,4,4,1,Certified Pre-Owned (CPO) vehicle
62,4,5,9,Pre-approved loan for the vehicle
62,5,1,6,Vehicle fuel efficiency
62,5,2,5,Where was the vehicle previously used?
62,5,3,7,Vehicle warranty
62,5,4,14,Vehicle seating capacity
62,5,5,13,Purchase price
62,6,1,12,Mileage on the vehicle
62,6,2,16,Interior/exterior condition
62,6,3,2,Brand/Make
62,6,4,3,Number of previous owners
62,6,5,10,Pre-purchase independent inspection
63,1,1,11,Test-driving the vehicle
63,1,2,7,Vehicle warranty
63,1,3,12,Mileage on the vehicle
63,1,4,15,Vehicle age
63,1,5,16,Interior/exterior condition
63,2,1,5,Where was the vehicle previously used?
63,2,2,17,Cargo space
63,2,3,9,Pre-approved loan for the vehicle
63,2,4,8,Return window
63,2,5,2,Brand/Make
63,3,1,13,Purchase price
63,3,2,1,Certified Pre-Owned (CPO) vehicle
63,3,3,4,Vehicle history report available
63,3,4,6,Vehicle fuel efficiency
63,3,5,10,Pre-purchase independent inspection
63,4,1,14,Vehicle seating capacity
63,4,2,3,Number of previous owners
63,4,3,2,Brand/Make
63,4,4,9,Pre-approved loan for the vehicle
63,4,5,6,Vehicle fuel efficiency
63,5,1,8,Return window
63,5,2,10,Pre-purchase independent inspection
63,5,3,15,Vehicle age
63,5,4,7,Vehicle warranty
63,5,5,11,Test-driving the vehicle
63,6,1,16,Interior/exterior condition
63,6,2,17,Cargo space
63,6,3,3,Number of previous owners
63,6,4,5,Where was the vehicle previously used?
63,6,5,12,Mileage on the vehicle
64,1,1,2,Brand/Make
64,1,2,12,Mileage on the vehicle
64,1,3,15,Vehicle age
64,1,4,5,Where was the vehicle previously used?
64,1,5,10,Pre-purchase independent inspection
64,2,1,6,Vehicle fuel efficiency
64,2,2,9,Pre-approved loan for the vehicle
64,2,3,14,Vehicle seating capacity
64,2,4,4,Vehicle history report available
64,2,5,1,Certified Pre-Owned (CPO) vehicle
64,3,1,17,Cargo space
64,3,2,7,Vehicle warranty
64,3,3,8,Return window
64,3,4,13,Purchase price
64,3,5,11,Test-driving the vehicle
64,4,1,3,Number of previous owners
64,4,2,16,Interior/exterior condition
64,4,3,7,Vehicle warranty
64,4,4,17,Cargo space
64,4,5,9,Pre-approved loan for the vehicle
64,5,1,1,Certified Pre-Owned (CPO) vehicle
64,5,2,10,Pre-purchase independent inspection
64,5,3,15,Vehicle age
64,5,4,3,Number of previous owners
64,5,5,5,Where was the vehicle previously used?
64,6,1,2,Brand/Make
